channel,sku,shipment_id,quantity_sold,quantity_returned,gross_sale,taxes,net_sales,created_at
retail,SKU-02152,SHP-0008402,1,0,180,37.8,142.2,2024-12-17 14:28:33.000000 UTC
online,SKU-95632,SHP-0017003,1,0,180,37.8,142.2,2025-06-05 09:11:24.000000 UTC
online,SKU-06048,SHP-0010588,1,0,180,37.8,142.2,2025-06-05 14:28:14.000000 UTC
online,SKU-07323,SHP-0015736,1,0,180,37.8,142.2,2025-06-05 15:27:15.000000 UTC
online,SKU-03093,SHP-0026627,1,0,180,37.8,142.2,2025-06-05 16:57:49.000000 UTC
retail,SKU-08095,SHP-0029046,1,0,180,37.8,142.2,2025-06-05 23:09:35.000000 UTC
online,SKU-08843,SHP-0028634,1,0,180,37.8,142.2,2026-03-16 05:01:33.000000 UTC
online,SKU-07887,SHP-0006079,3,0,180,37.8,142.2,2026-03-16 06:49:05.000000 UTC
online,SKU-09028,SHP-0023342,1,0,180,37.8,142.2,2026-03-16 12:52:03.000000 UTC
retail,SKU-07887,SHP-0014705,3,0,180,37.8,142.2,2024-09-19 21:40:56.000000 UTC
retail,SKU-08843,SHP-0027703,1,0,180,37.8,142.2,2025-07-14 08:32:32.000000 UTC
marketplace,SKU-07255,SHP-0002367,1,0,180,37.8,142.2,2025-07-14 20:07:57.000000 UTC
retail,SKU-03093,SHP-0011408,1,0,180,37.8,142.2,2025-07-14 22:05:18.000000 UTC
marketplace,SKU-07323,SHP-0007728,1,0,180,37.8,142.2,2025-07-14 22:30:35.000000 UTC
online,SKU-03628,SHP-0006643,2,0,180,37.8,142.2,2025-07-14 14:05:19.000000 UTC
online,SKU-08633,SHP-0026490,3,0,180,37.8,142.2,2025-07-14 20:41:02.000000 UTC
retail,SKU-04445,SHP-0022470,1,0,180,37.8,142.2,2026-03-14 19:48:54.000000 UTC
online,SKU-04221,SHP-0026244,2,0,180,37.8,142.2,2026-03-14 15:38:32.000000 UTC
online,SKU-05898,SHP-0029907,1,0,180,37.8,142.2,2025-07-10 03:24:11.000000 UTC
online,SKU-04746,SHP-0005627,1,1,180,37.8,142.2,2025-07-10 05:16:40.000000 UTC
online,SKU-03093,SHP-0013797,1,0,180,37.8,142.2,2025-07-10 05:37:47.000000 UTC
online,SKU-05898,SHP-0024291,1,0,180,37.8,142.2,2025-07-10 10:01:18.000000 UTC
online,SKU-08843,SHP-0019412,1,0,180,37.8,142.2,2025-06-03 08:51:19.000000 UTC
online,SKU-03093,SHP-0021798,1,0,180,37.8,142.2,2025-06-03 11:04:06.000000 UTC
retail,SKU-06667,SHP-0013845,1,0,180,37.8,142.2,2025-06-03 23:00:17.000000 UTC
online,SKU-08843,SHP-0028815,1,0,180,37.8,142.2,2025-10-21 10:54:21.000000 UTC
retail,SKU-08095,SHP-0002772,1,1,180,37.8,142.2,2025-10-21 16:48:08.000000 UTC
online,SKU-07255,SHP-0015523,1,1,180,37.8,142.2,2025-10-21 17:27:18.000000 UTC
online,SKU-02152,SHP-0026671,1,0,180,37.8,142.2,2025-10-21 18:59:46.000000 UTC
online,SKU-04746,SHP-0017887,1,0,180,37.8,142.2,2025-12-09 04:51:57.000000 UTC
online,SKU-08843,SHP-0009157,1,0,180,37.8,142.2,2025-12-09 23:43:43.000000 UTC
online,SKU-01706,SHP-0018955,1,0,180,37.8,142.2,2026-05-28 07:38:50.000000 UTC
online,SKU-06048,SHP-0017578,1,1,180,37.8,142.2,2026-05-28 10:52:50.000000 UTC
online,SKU-07323,SHP-0018702,1,0,180,37.8,142.2,2026-05-28 11:54:56.000000 UTC
online,SKU-08843,SHP-0004129,1,0,180,37.8,142.2,2026-05-28 16:54:35.000000 UTC
online,SKU-08843,SHP-9281081,1,0,180,37.8,142.2,2026-05-28 17:34:01.000000 UTC
online,SKU-04746,SHP-0009474,1,1,180,37.8,142.2,2026-05-28 19:24:03.000000 UTC
online,SKU-05898,SHP-0021871,1,0,180,37.8,142.2,2026-05-28 19:35:54.000000 UTC
online,SKU-07811,SHP-0000806,2,0,180,37.8,142.2,2026-05-28 00:11:37.000000 UTC
retail,SKU-08630,SHP-0022285,3,0,180,37.8,142.2,2026-05-28 04:18:09.000000 UTC
retail,SKU-08843,SHP-0022635,1,0,180,37.8,142.2,2026-04-21 15:31:00.000000 UTC
online,SKU-02152,SHP-0014009,1,0,180,37.8,142.2,2024-06-26 10:12:18.000000 UTC
retail,SKU-08095,SHP-0004284,1,0,180,37.8,142.2,2024-06-26 11:28:39.000000 UTC
online,SKU-05200,SHP-0008134,1,0,180,37.8,142.2,2024-06-26 20:38:28.000000 UTC
online,SKU-91712,SHP-0013301,1,0,180,37.8,142.2,2024-06-26 23:14:33.000000 UTC
online,SKU-07323,SHP-0021226,1,1,180,37.8,142.2,2025-02-10 02:16:42.000000 UTC
marketplace,SKU-05200,SHP-0018433,1,0,180,37.8,142.2,2025-02-10 02:18:29.000000 UTC
online,SKU-06667,SHP-0024087,1,0,180,37.8,142.2,2025-02-10 05:57:15.000000 UTC
online,SKU-06667,SHP-0014563,1,0,180,37.8,142.2,2025-02-10 18:24:03.000000 UTC
online,SKU-04746,SHP-0002720,1,1,180,37.8,142.2,2024-11-04 01:35:44.000000 UTC
retail,SKU-07323,SHP-0002996,1,0,180,37.8,142.2,2024-11-04 10:30:47.000000 UTC
online,SKU-08095,SHP-0013736,1,0,180,37.8,142.2,2024-11-04 14:03:40.000000 UTC
online,SKU-05200,SHP-0013940,1,1,180,37.8,142.2,2024-11-04 21:45:00.000000 UTC
online,SKU-05898,SHP-0027041,1,1,180,37.8,142.2,2025-04-06 07:59:53.000000 UTC
retail,SKU-09028,SHP-0027505,1,0,180,37.8,142.2,2025-04-06 17:58:55.000000 UTC
retail,SKU-08630,SHP-0024901,3,0,180,37.8,142.2,2025-04-06 16:42:16.000000 UTC
online,SKU-06667,SHP-0017184,1,0,180,37.8,142.2,2024-12-27 02:25:24.000000 UTC
retail,SKU-06667,SHP-0020414,1,0,180,37.8,142.2,2024-12-27 09:09:12.000000 UTC
retail,SKU-07323,SHP-0024999,1,1,180,37.8,142.2,2024-12-27 11:40:40.000000 UTC
online,SKU-09028,SHP-0009728,1,0,180,37.8,142.2,2024-12-27 23:01:26.000000 UTC
retail,SKU-08095,SHP-0019923,1,0,180,37.8,142.2,2026-01-22 18:21:58.000000 UTC
online,SKU-08843,SHP-0003184,1,1,180,37.8,142.2,2024-08-10 05:31:05.000000 UTC
online,SKU-09028,SHP-0017623,1,0,180,37.8,142.2,2024-08-10 14:20:46.000000 UTC
online,SKU-03093,SHP-0024648,1,0,180,37.8,142.2,2024-08-10 16:33:36.000000 UTC
retail,SKU-08095,SHP-0015987,1,0,180,37.8,142.2,2024-08-10 22:41:12.000000 UTC
online,SKU-08095,SHP-0017640,1,0,180,37.8,142.2,2024-09-08 13:48:29.000000 UTC
online,SKU-93486,SHP-0015044,1,0,180,37.8,142.2,2024-09-08 22:21:48.000000 UTC
online,SKU-08095,SHP-0015561,1,0,180,37.8,142.2,2026-04-06 11:30:47.000000 UTC
online,SKU-04445,SHP-0006271,1,0,180,37.8,142.2,2026-04-06 13:37:26.000000 UTC
online,SKU-09028,SHP-0021383,1,0,180,37.8,142.2,2026-04-06 17:58:02.000000 UTC
online,SKU-05200,SHP-0018877,1,1,180,37.8,142.2,2026-04-06 23:26:10.000000 UTC
online,SKU-06667,SHP-0005788,1,0,180,37.8,142.2,2024-11-06 07:23:17.000000 UTC
online,SKU-07255,SHP-0019694,1,0,180,37.8,142.2,2024-11-06 12:08:49.000000 UTC
online,SKU-09028,SHP-0000642,1,0,180,37.8,142.2,2024-11-06 15:15:48.000000 UTC
online,SKU-05203,SHP-0018414,2,0,180,37.8,142.2,2024-11-06 18:14:10.000000 UTC
online,SKU-04221,SHP-0024948,2,0,180,37.8,142.2,2024-11-06 19:56:19.000000 UTC
online,SKU-07323,SHP-0021126,1,0,180,37.8,142.2,2025-09-04 12:03:18.000000 UTC
online,SKU-06667,SHP-0011441,1,1,180,37.8,142.2,2025-09-04 23:41:26.000000 UTC
online,SKU-04746,SHP-0012829,1,1,180,37.8,142.2,2025-08-31 21:47:46.000000 UTC
online,SKU-07929,SHP-0008456,3,0,180,37.8,142.2,2025-08-31 07:10:03.000000 UTC
online,SKU-06048,SHP-0000687,1,0,180,37.8,142.2,2025-02-16 03:12:52.000000 UTC
online,SKU-05200,SHP-0004867,1,0,180,37.8,142.2,2025-02-16 11:14:07.000000 UTC
retail,SKU-05200,SHP-0018981,1,0,180,37.8,142.2,2025-02-16 12:00:13.000000 UTC
online,SKU-08843,SHP-0001007,1,0,180,37.8,142.2,2026-03-02 10:07:44.000000 UTC
retail,SKU-08095,SHP-0027868,1,0,180,37.8,142.2,2026-03-02 11:21:13.000000 UTC
marketplace,SKU-04445,SHP-0022749,1,0,180,37.8,142.2,2026-03-02 23:48:03.000000 UTC
online,SKU-05203,SHP-0013128,2,0,180,37.8,142.2,2026-03-02 04:39:51.000000 UTC
retail,SKU-04445,SHP-0012806,1,0,180,37.8,142.2,2024-12-01 06:21:44.000000 UTC
online,SKU-08843,SHP-0002207,1,0,180,37.8,142.2,2024-12-01 11:35:20.000000 UTC
marketplace,SKU-07255,SHP-0009417,1,0,180,37.8,142.2,2024-12-01 13:03:23.000000 UTC
online,SKU-07323,SHP-0024896,1,0,180,37.8,142.2,2024-12-01 17:03:37.000000 UTC
online,SKU-07255,SHP-0011734,1,0,180,37.8,142.2,2024-12-01 17:38:11.000000 UTC
online,SKU-03093,SHP-0002359,1,0,180,37.8,142.2,2025-12-11 02:31:21.000000 UTC
retail,SKU-08843,SHP-0029041,1,0,180,37.8,142.2,2025-12-11 09:55:00.000000 UTC
retail,SKU-01952,SHP-0000013,2,0,180,37.8,142.2,2025-12-11 12:21:00.000000 UTC
online,SKU-03093,SHP-0008402,1,0,180,37.8,142.2,2025-12-11 14:33:25.000000 UTC
online,SKU-07811,SHP-0028042,2,0,180,37.8,142.2,2025-12-11 19:00:38.000000 UTC
retail,SKU-05898,SHP-0018688,1,0,180,37.8,142.2,2025-12-11 19:59:55.000000 UTC
online,SKU-06048,SHP-0022198,1,0,180,37.8,142.2,2025-05-27 09:40:50.000000 UTC
online,SKU-01706,SHP-0025518,1,1,180,37.8,142.2,2025-05-27 18:41:12.000000 UTC
retail,SKU-09028,SHP-0002439,1,0,180,37.8,142.2,2025-05-26 02:44:07.000000 UTC
online,SKU-08095,SHP-0021068,1,1,180,37.8,142.2,2025-05-26 06:09:40.000000 UTC
online,SKU-09028,SHP-0014928,1,0,180,37.8,142.2,2025-05-26 12:18:16.000000 UTC
online,SKU-04746,SHP-0022068,1,1,180,37.8,142.2,2025-05-26 16:57:48.000000 UTC
online,SKU-92268,SHP-0001279,1,1,180,37.8,142.2,2025-06-06 11:05:27.000000 UTC
online,SKU-08843,SHP-0003613,1,0,180,37.8,142.2,2025-06-06 14:25:32.000000 UTC
online,SKU-07323,SHP-0016244,1,0,180,37.8,142.2,2025-06-06 16:54:56.000000 UTC
retail,SKU-08633,SHP-0016610,3,0,180,37.8,142.2,2025-06-06 16:34:19.000000 UTC
online,SKU-05898,SHP-0002882,1,0,180,37.8,142.2,2024-09-17 03:34:34.000000 UTC
retail,SKU-05200,SHP-0028737,1,1,180,37.8,142.2,2024-09-17 06:15:18.000000 UTC
online,SKU-01706,SHP-0001409,1,0,180,37.8,142.2,2024-09-17 13:48:05.000000 UTC
retail,SKU-07323,SHP-0003325,1,0,180,37.8,142.2,2025-03-21 17:59:20.000000 UTC
online,SKU-01706,SHP-0022528,1,1,180,37.8,142.2,2025-03-21 18:53:25.000000 UTC
online,SKU-05203,SHP-0006758,2,0,180,37.8,142.2,2025-03-21 09:44:37.000000 UTC
online,SKU-07255,SHP-0023403,1,0,180,37.8,142.2,2025-09-05 08:54:38.000000 UTC
online,SKU-09028,SHP-0016513,1,1,180,37.8,142.2,2026-01-23 02:03:18.000000 UTC
online,SKU-05898,SHP-0027770,1,0,180,37.8,142.2,2026-01-23 04:32:02.000000 UTC
online,SKU-07811,SHP-0007748,2,1,180,37.8,142.2,2026-01-23 08:08:18.000000 UTC
retail,SKU-08843,SHP-0020108,1,0,180,37.8,142.2,2026-02-07 08:12:42.000000 UTC
retail,SKU-06667,SHP-0007770,1,0,180,37.8,142.2,2026-02-07 17:36:13.000000 UTC
online,SKU-06667,SHP-0007183,1,0,180,37.8,142.2,2026-02-07 19:14:08.000000 UTC
online,SKU-01952,SHP-0009561,2,0,180,37.8,142.2,2026-02-07 22:07:05.000000 UTC
online,SKU-08095,SHP-0022126,1,0,180,37.8,142.2,2026-02-07 22:14:43.000000 UTC
online,SKU-08843,SHP-0025686,1,1,180,37.8,142.2,2024-12-11 05:58:06.000000 UTC
online,SKU-05898,SHP-0000363,1,1,180,37.8,142.2,2024-12-11 10:55:24.000000 UTC
online,SKU-02427,SHP-0005003,3,1,180,37.8,142.2,2024-12-11 11:59:03.000000 UTC
retail,SKU-03628,SHP-0003075,2,0,180,37.8,142.2,2024-12-11 16:24:57.000000 UTC
retail,SKU-03093,SHP-0000370,1,0,180,37.8,142.2,2024-12-11 18:44:54.000000 UTC
online,SKU-09028,SHP-0014456,1,0,180,37.8,142.2,2024-12-11 22:49:24.000000 UTC
online,SKU-08843,SHP-0026845,1,0,180,37.8,142.2,2026-05-27 10:36:29.000000 UTC
online,SKU-05898,SHP-0015291,1,1,180,37.8,142.2,2026-05-27 20:45:47.000000 UTC
online,SKU-04221,SHP-0016876,2,0,180,37.8,142.2,2026-05-27 23:46:44.000000 UTC
online,SKU-08843,SHP-0020924,1,0,180,37.8,142.2,2024-12-05 05:05:18.000000 UTC
retail,SKU-05200,SHP-0005042,1,0,180,37.8,142.2,2024-12-05 06:42:38.000000 UTC
online,SKU-02152,SHP-0020240,1,0,180,37.8,142.2,2024-12-05 13:18:14.000000 UTC
online,SKU-04445,SHP-0000183,1,0,180,37.8,142.2,2024-12-05 15:09:55.000000 UTC
online,SKU-04746,SHP-0014791,1,1,180,37.8,142.2,2024-12-05 17:52:56.000000 UTC
online,SKU-01706,SHP-0003062,1,0,180,37.8,142.2,2024-12-05 18:24:07.000000 UTC
online,SKU-06667,SHP-0023150,1,1,180,37.8,142.2,2025-05-13 04:42:15.000000 UTC
online,SKU-05200,SHP-0012210,1,0,180,37.8,142.2,2025-05-13 05:14:12.000000 UTC
online,SKU-08843,SHP-0015117,1,0,180,37.8,142.2,2025-05-13 18:36:58.000000 UTC
online,SKU-08843,SHP-0001373,1,0,180,37.8,142.2,2025-05-13 22:25:56.000000 UTC
retail,SKU-09028,SHP-0017610,1,0,180,37.8,142.2,2024-06-20 21:27:26.000000 UTC
online,SKU-08095,SHP-0001368,1,0,180,37.8,142.2,2024-06-20 22:43:10.000000 UTC
online,SKU-06048,SHP-0003689,1,0,180,37.8,142.2,2024-06-20 23:40:59.000000 UTC
online,SKU-03628,SHP-0005232,2,0,180,37.8,142.2,2024-06-20 09:10:38.000000 UTC
online,SKU-09028,SHP-0025921,1,0,180,37.8,142.2,2026-03-27 00:21:26.000000 UTC
online,SKU-02152,SHP-0011315,1,0,180,37.8,142.2,2026-03-27 01:51:13.000000 UTC
retail,SKU-04445,SHP-0002293,1,0,180,37.8,142.2,2026-03-27 06:40:59.000000 UTC
online,SKU-01706,SHP-0019699,1,0,180,37.8,142.2,2026-03-27 12:21:08.000000 UTC
online,SKU-08843,SHP-0006836,1,0,180,37.8,142.2,2026-03-27 16:43:45.000000 UTC
online,SKU-01706,SHP-0010129,1,0,180,37.8,142.2,2026-03-27 18:08:41.000000 UTC
online,SKU-04445,SHP-0013530,1,0,180,37.8,142.2,2026-03-27 18:12:52.000000 UTC
online,SKU-07323,SHP-0002946,1,0,180,37.8,142.2,2026-03-27 19:22:36.000000 UTC
online,SKU-07255,SHP-0009779,1,0,180,37.8,142.2,2026-03-27 23:40:04.000000 UTC
online,SKU-06048,SHP-0023820,1,0,180,37.8,142.2,2026-03-27 23:56:54.000000 UTC
online,SKU-07929,SHP-0021802,3,0,180,37.8,142.2,2026-03-28 10:50:30.000000 UTC
retail,SKU-08633,SHP-0008610,3,0,180,37.8,142.2,2026-03-28 11:39:16.000000 UTC
retail,SKU-04746,SHP-0028335,1,0,180,37.8,142.2,2025-11-18 01:44:30.000000 UTC
online,SKU-07255,SHP-0002512,1,1,180,37.8,142.2,2025-11-18 02:53:18.000000 UTC
online,SKU-06048,SHP-0006589,1,0,180,37.8,142.2,2025-11-18 05:24:59.000000 UTC
online,SKU-01706,SHP-0002164,1,0,180,37.8,142.2,2025-11-18 05:54:06.000000 UTC
online,SKU-07323,SHP-0016478,1,0,180,37.8,142.2,2025-11-18 06:30:35.000000 UTC
retail,SKU-07255,SHP-0015369,1,0,180,37.8,142.2,2025-11-18 09:28:57.000000 UTC
online,SKU-09028,SHP-0027259,1,0,180,37.8,142.2,2025-11-18 15:48:49.000000 UTC
online,SKU-06048,SHP-0009743,1,1,180,37.8,142.2,2024-09-05 04:40:44.000000 UTC
online,SKU-06048,SHP-0006344,1,0,180,37.8,142.2,2024-09-05 11:20:49.000000 UTC
online,SKU-07323,SHP-0001935,1,0,180,37.8,142.2,2025-06-10 07:42:42.000000 UTC
online,SKU-06667,SHP-0009961,1,0,180,37.8,142.2,2025-06-10 12:55:39.000000 UTC
retail,SKU-04445,SHP-0006918,1,0,180,37.8,142.2,2026-04-22 03:19:44.000000 UTC
online,SKU-08095,SHP-0028945,1,0,180,37.8,142.2,2026-04-22 09:45:05.000000 UTC
online,SKU-01706,SHP-0007777,1,1,180,37.8,142.2,2026-04-22 12:34:03.000000 UTC
online,SKU-08095,SHP-0007970,1,0,180,37.8,142.2,2026-04-22 14:20:02.000000 UTC
online,SKU-06667,SHP-0024457,1,0,180,37.8,142.2,2024-06-21 10:08:00.000000 UTC
online,SKU-07255,SHP-0027714,1,1,180,37.8,142.2,2024-06-21 22:01:53.000000 UTC
online,SKU-08095,SHP-0017193,1,0,180,37.8,142.2,2024-06-21 23:54:35.000000 UTC
online,SKU-08262,SHP-0021394,2,0,180,37.8,142.2,2024-06-21 06:41:14.000000 UTC
online,SKU-05898,SHP-0018086,1,0,180,37.8,142.2,2025-07-25 03:49:17.000000 UTC
marketplace,SKU-09028,SHP-0018446,1,0,180,37.8,142.2,2025-07-25 05:22:57.000000 UTC
online,SKU-01706,SHP-0008139,1,0,180,37.8,142.2,2025-01-08 02:40:48.000000 UTC
online,SKU-03093,SHP-0014114,1,0,180,37.8,142.2,2025-01-08 06:02:20.000000 UTC
retail,SKU-07255,SHP-0007309,1,0,180,37.8,142.2,2025-01-08 08:53:49.000000 UTC
online,SKU-04445,SHP-0014468,1,0,180,37.8,142.2,2025-06-22 06:01:20.000000 UTC
online,SKU-08095,SHP-0010645,1,0,180,37.8,142.2,2025-06-22 06:02:03.000000 UTC
retail,SKU-02152,SHP-0008053,1,0,180,37.8,142.2,2025-06-22 08:51:06.000000 UTC
online,SKU-09028,SHP-0010848,1,0,180,37.8,142.2,2025-06-22 09:32:13.000000 UTC
marketplace,SKU-02427,SHP-0016397,3,0,180,37.8,142.2,2025-06-22 07:47:47.000000 UTC
online,SKU-07255,SHP-0020397,1,0,180,37.8,142.2,2025-04-19 05:16:52.000000 UTC
online,SKU-07255,SHP-0027643,1,0,180,37.8,142.2,2025-10-20 05:55:33.000000 UTC
online,SKU-04445,SHP-0004853,1,1,180,37.8,142.2,2025-10-20 12:43:17.000000 UTC
online,SKU-03628,SHP-0021625,2,0,180,37.8,142.2,2025-10-20 22:34:14.000000 UTC
marketplace,SKU-08843,SHP-0000045,1,0,180,37.8,142.2,2024-12-18 01:06:26.000000 UTC
marketplace,SKU-06667,SHP-0028720,1,0,180,37.8,142.2,2024-12-18 11:35:43.000000 UTC
retail,SKU-05200,SHP-0025599,1,0,180,37.8,142.2,2025-11-06 11:52:41.000000 UTC
online,SKU-06048,SHP-0005364,1,0,180,37.8,142.2,2025-11-06 23:02:36.000000 UTC
online,SKU-08633,SHP-0000767,3,0,180,37.8,142.2,2025-11-06 07:09:45.000000 UTC
online,SKU-01706,SHP-0020412,1,1,180,37.8,142.2,2025-09-16 08:03:13.000000 UTC
online,SKU-04445,SHP-0023210,1,0,180,37.8,142.2,2025-09-16 13:14:55.000000 UTC
online,SKU-04746,SHP-0003059,1,1,180,37.8,142.2,2025-09-16 15:44:18.000000 UTC
retail,SKU-07323,SHP-0010219,1,0,180,37.8,142.2,2025-09-16 18:27:03.000000 UTC
online,SKU-09028,SHP-0024115,1,0,180,37.8,142.2,2025-09-16 22:30:10.000000 UTC
online,SKU-08095,SHP-0018870,1,0,180,37.8,142.2,2024-12-26 05:19:07.000000 UTC
online,SKU-04746,SHP-0018955,1,0,180,37.8,142.2,2024-12-26 12:24:16.000000 UTC
online,SKU-08843,SHP-0015221,1,0,180,37.8,142.2,2024-12-26 18:47:28.000000 UTC
retail,SKU-04221,SHP-0024239,2,0,180,37.8,142.2,2024-12-26 02:17:51.000000 UTC
online,SKU-05898,SHP-0027860,1,0,180,37.8,142.2,2025-12-10 09:13:29.000000 UTC
online,SKU-04445,SHP-0007163,1,0,180,37.8,142.2,2025-12-10 17:00:57.000000 UTC
online,SKU-07255,SHP-0024226,1,0,180,37.8,142.2,2025-12-10 17:24:51.000000 UTC
retail,SKU-06667,SHP-0017412,1,0,180,37.8,142.2,2025-12-10 19:54:56.000000 UTC
marketplace,SKU-02152,SHP-0017399,1,0,180,37.8,142.2,2025-12-10 22:26:08.000000 UTC
online,SKU-07323,SHP-0020257,1,0,180,37.8,142.2,2024-12-14 00:16:47.000000 UTC
retail,SKU-09028,SHP-0003146,1,0,180,37.8,142.2,2024-12-14 08:10:35.000000 UTC
online,SKU-08843,SHP-0029908,1,0,180,37.8,142.2,2024-12-14 12:05:09.000000 UTC
retail,SKU-08095,SHP-0001752,1,0,180,37.8,142.2,2024-12-14 18:51:55.000000 UTC
online,SKU-04221,SHP-0019659,2,0,180,37.8,142.2,2024-12-14 04:53:53.000000 UTC
online,SKU-08843,SHP-0028541,1,0,180,37.8,142.2,2026-05-14 01:49:39.000000 UTC
retail,SKU-06667,SHP-0000603,1,0,180,37.8,142.2,2026-05-14 03:36:28.000000 UTC
retail,SKU-06048,SHP-0000966,1,1,180,37.8,142.2,2026-05-14 04:43:31.000000 UTC
online,SKU-08633,SHP-0029318,3,0,180,37.8,142.2,2026-05-14 07:55:57.000000 UTC
online,SKU-01952,SHP-0026272,2,0,180,37.8,142.2,2026-05-14 09:09:34.000000 UTC
online,SKU-09028,SHP-0028984,1,0,180,37.8,142.2,2024-09-03 00:59:58.000000 UTC
retail,SKU-05898,SHP-0024222,1,0,180,37.8,142.2,2024-09-03 03:22:26.000000 UTC
online,SKU-04746,SHP-0027902,1,0,180,37.8,142.2,2024-09-03 07:52:12.000000 UTC
online,SKU-04445,SHP-0005749,1,0,180,37.8,142.2,2024-09-03 11:15:19.000000 UTC
retail,SKU-05200,SHP-0022713,1,0,180,37.8,142.2,2026-01-20 08:51:47.000000 UTC
online,SKU-08095,SHP-0009885,1,0,180,37.8,142.2,2024-08-06 11:57:17.000000 UTC
retail,SKU-07323,SHP-0002799,1,0,180,37.8,142.2,2024-08-07 01:29:30.000000 UTC
online,SKU-05200,SHP-0024593,1,0,180,37.8,142.2,2024-08-07 04:12:00.000000 UTC
online,SKU-07255,SHP-0025118,1,0,180,37.8,142.2,2024-08-07 04:53:03.000000 UTC
retail,SKU-02152,SHP-0005817,1,0,180,37.8,142.2,2024-08-07 06:48:25.000000 UTC
retail,SKU-05200,SHP-0011999,1,0,180,37.8,142.2,2024-08-07 23:36:56.000000 UTC
retail,SKU-04746,SHP-0008512,1,1,180,37.8,142.2,2024-08-07 23:46:54.000000 UTC
online,SKU-05200,SHP-0025914,1,0,180,37.8,142.2,2024-05-29 02:02:27.000000 UTC
online,SKU-09028,SHP-0003036,1,1,180,37.8,142.2,2024-05-29 21:33:48.000000 UTC
online,SKU-05200,SHP-0028840,1,0,180,37.8,142.2,2025-06-20 01:38:50.000000 UTC
online,SKU-08843,SHP-0026979,1,0,180,37.8,142.2,2025-06-20 04:11:56.000000 UTC
marketplace,SKU-92205,SHP-0024685,1,0,180,37.8,142.2,2025-06-20 07:21:08.000000 UTC
retail,SKU-06048,SHP-0006612,1,0,180,37.8,142.2,2025-06-20 13:07:14.000000 UTC
online,SKU-08843,SHP-0024694,1,0,180,37.8,142.2,2025-07-21 06:38:13.000000 UTC
online,SKU-07323,SHP-0016623,1,0,180,37.8,142.2,2024-12-21 07:44:34.000000 UTC
marketplace,SKU-01706,SHP-0018737,1,0,180,37.8,142.2,2024-12-21 08:13:01.000000 UTC
retail,SKU-06667,SHP-0027026,1,0,180,37.8,142.2,2024-12-21 13:53:30.000000 UTC
online,SKU-07255,SHP-0014459,1,0,180,37.8,142.2,2026-04-18 07:23:29.000000 UTC
retail,SKU-03093,SHP-0025964,1,0,180,37.8,142.2,2026-04-18 13:07:12.000000 UTC
marketplace,SKU-07255,SHP-0027193,1,0,180,37.8,142.2,2026-04-18 13:53:42.000000 UTC
retail,SKU-06048,SHP-0024902,1,0,180,37.8,142.2,2026-04-18 17:40:39.000000 UTC
online,SKU-04221,SHP-0004966,2,0,180,37.8,142.2,2025-12-13 08:40:01.000000 UTC
online,SKU-08095,SHP-0025157,1,1,180,37.8,142.2,2025-01-27 00:30:32.000000 UTC
online,SKU-09028,SHP-0017753,1,0,180,37.8,142.2,2025-01-27 19:47:25.000000 UTC
online,SKU-08095,SHP-0001739,1,0,180,37.8,142.2,2024-11-07 10:43:26.000000 UTC
online,SKU-04746,SHP-0021848,1,0,180,37.8,142.2,2024-11-07 20:44:43.000000 UTC
online,SKU-09028,SHP-0004604,1,0,180,37.8,142.2,2024-11-07 22:47:55.000000 UTC
retail,SKU-05203,SHP-0012229,2,0,180,37.8,142.2,2024-11-07 04:48:06.000000 UTC
online,SKU-07323,SHP-0015538,1,0,180,37.8,142.2,2024-12-28 03:08:54.000000 UTC
marketplace,SKU-07255,SHP-0028711,1,1,180,37.8,142.2,2024-12-28 04:20:32.000000 UTC
online,SKU-09028,SHP-0010165,1,1,180,37.8,142.2,2024-12-28 05:12:36.000000 UTC
online,SKU-07323,SHP-0005380,1,0,180,37.8,142.2,2024-12-28 11:50:21.000000 UTC
online,SKU-05638,SHP-0003173,3,1,180,37.8,142.2,2024-12-28 15:35:17.000000 UTC
online,SKU-06667,SHP-0026241,1,0,180,37.8,142.2,2024-12-28 19:11:39.000000 UTC
online,SKU-07255,SHP-0023165,1,0,180,37.8,142.2,2024-12-28 20:03:53.000000 UTC
retail,SKU-07255,SHP-0029797,1,0,180,37.8,142.2,2026-05-10 00:29:48.000000 UTC
online,SKU-04746,SHP-0017989,1,0,180,37.8,142.2,2026-05-10 01:21:27.000000 UTC
online,SKU-03093,SHP-0027432,1,0,180,37.8,142.2,2025-05-01 01:08:06.000000 UTC
online,SKU-05898,SHP-0018648,1,1,180,37.8,142.2,2025-05-01 08:56:01.000000 UTC
online,SKU-05898,SHP-0006324,1,0,180,37.8,142.2,2025-05-01 09:30:22.000000 UTC
online,SKU-09028,SHP-0023817,1,0,180,37.8,142.2,2025-05-01 10:19:46.000000 UTC
online,SKU-04746,SHP-0004746,1,0,180,37.8,142.2,2025-05-01 12:36:07.000000 UTC
retail,SKU-01706,SHP-0019947,1,0,180,37.8,142.2,2026-03-09 09:23:02.000000 UTC
online,SKU-02152,SHP-0007496,1,0,180,37.8,142.2,2026-03-09 09:32:23.000000 UTC
retail,SKU-03093,SHP-0020800,1,0,180,37.8,142.2,2026-03-09 09:43:59.000000 UTC
retail,SKU-07811,SHP-0019254,2,1,180,37.8,142.2,2026-03-09 11:26:52.000000 UTC
